gene,source,term_id,term_name
VEGFA,GO:BP,GO:0031334,positive regulation of protein-containing complex assembly
VEGFA,GO:BP,GO:0031954,positive regulation of protein autophosphorylation
VEGFA,GO:BP,GO:0035148,tube formation
VEGFA,GO:BP,GO:0035767,endothelial cell chemotaxis
VEGFA,GO:BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus
VEGFA,GO:BP,GO:0035924,cellular response to vascular endothelial growth factor stimulus
VEGFA,GO:BP,GO:0036303,lymph vessel morphogenesis
VEGFA,GO:BP,GO:0036324,vascular endothelial growth factor receptor-2 signaling pathway
VEGFA,GO:BP,GO:0038033,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway
VEGFA,GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway
VEGFA,GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway
VEGFA,GO:BP,GO:0038084,vascular endothelial growth factor signaling pathway
VEGFA,GO:BP,GO:0038091,positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0038190,VEGF-activated neuropilin signaling pathway
VEGFA,GO:BP,GO:0038190,VEGF-activated neuropilin signaling pathway
VEGFA,GO:BP,GO:0040008,regulation of growth
VEGFA,GO:BP,GO:0042311,vasodilation
VEGFA,GO:BP,GO:0042462,eye photoreceptor cell development
VEGFA,GO:BP,GO:0042462,eye photoreceptor cell development
VEGFA,GO:BP,GO:0043066,negative regulation of apoptotic process
VEGFA,GO:BP,GO:0043066,negative regulation of apoptotic process
VEGFA,GO:BP,GO:0043117,positive regulation of vascular permeability
VEGFA,GO:BP,GO:0043117,positive regulation of vascular permeability
VEGFA,GO:BP,GO:0043117,positive regulation of vascular permeability
VEGFA,GO:BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction
VEGFA,GO:BP,GO:0043129,surfactant homeostasis
VEGFA,GO:BP,GO:0043129,surfactant homeostasis
VEGFA,GO:BP,GO:0043410,positive regulation of MAPK cascade
VEGFA,GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration
VEGFA,GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration
VEGFA,GO:BP,GO:0043542,endothelial cell migration
VEGFA,GO:BP,GO:0045599,negative regulation of fat cell differentiation
VEGFA,GO:BP,GO:0045601,regulation of endothelial cell differentiation
VEGFA,GO:BP,GO:0045669,positive regulation of osteoblast differentiation
VEGFA,GO:BP,GO:0045766,positive regulation of angiogenesis
VEGFA,GO:BP,GO:0045766,positive regulation of angiogenesis
VEGFA,GO:BP,GO:0045766,positive regulation of angiogenesis
VEGFA,GO:BP,GO:0045766,positive regulation of angiogenesis
VEGFA,GO:BP,GO:0045785,positive regulation of cell adhesion
VEGFA,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II
VEGFA,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II
VEGFA,GO:BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway
VEGFA,GO:BP,GO:0048469,cell maturation
VEGFA,GO:BP,GO:0048514,blood vessel morphogenesis
VEGFA,GO:BP,GO:0048593,camera-type eye morphogenesis
VEGFA,GO:BP,GO:0048593,camera-type eye morphogenesis
VEGFA,GO:BP,GO:0048842,positive regulation of axon extension involved in axon guidance
VEGFA,GO:BP,GO:0048842,positive regulation of axon extension involved in axon guidance
VEGFA,GO:BP,GO:0048844,artery morphogenesis
VEGFA,GO:BP,GO:0048844,artery morphogenesis
VEGFA,GO:BP,GO:0048873,homeostasis of number of cells within a tissue
VEGFA,GO:BP,GO:0050673,epithelial cell proliferation
VEGFA,GO:BP,GO:0050679,positive regulation of epithelial cell proliferation
VEGFA,GO:BP,GO:0050679,positive regulation of epithelial cell proliferation
VEGFA,GO:BP,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation
VEGFA,GO:BP,GO:0050918,positive chemotaxis
VEGFA,GO:BP,GO:0050918,positive chemotaxis
VEGFA,GO:BP,GO:0050918,positive chemotaxis
VEGFA,GO:BP,GO:0050927,positive regulation of positive chemotaxis
VEGFA,GO:BP,GO:0050930,induction of positive chemotaxis
VEGFA,GO:BP,GO:0050930,induction of positive chemotaxis
VEGFA,GO:BP,GO:0050930,induction of positive chemotaxis
VEGFA,GO:BP,GO:0051781,positive regulation of cell division
VEGFA,GO:BP,GO:0051894,positive regulation of focal adhesion assembly
VEGFA,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
VEGFA,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
VEGFA,GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction
VEGFA,GO:BP,GO:0055013,cardiac muscle cell development
VEGFA,GO:BP,GO:0055013,cardiac muscle cell development
VEGFA,GO:BP,GO:0060319,primitive erythrocyte differentiation
VEGFA,GO:BP,GO:0060319,primitive erythrocyte differentiation
VEGFA,GO:BP,GO:0060346,bone trabecula formation
VEGFA,GO:BP,GO:0060426,lung vasculature development
VEGFA,GO:BP,GO:0060749,mammary gland alveolus development
VEGFA,GO:BP,GO:0060749,mammary gland alveolus development
VEGFA,GO:BP,GO:0060754,positive regulation of mast cell chemotaxis
VEGFA,GO:BP,GO:0060754,positive regulation of mast cell chemotaxis
VEGFA,GO:BP,GO:0060948,cardiac vascular smooth muscle cell development
VEGFA,GO:BP,GO:0060982,coronary artery morphogenesis
VEGFA,GO:BP,GO:0061042,vascular wound healing
VEGFA,GO:BP,GO:0061430,bone trabecula morphogenesis
VEGFA,GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade
VEGFA,GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade
VEGFA,GO:BP,GO:0071456,cellular response to hypoxia
VEGFA,GO:BP,GO:0071456,cellular response to hypoxia
VEGFA,GO:BP,GO:0071542,dopaminergic neuron differentiation
VEGFA,GO:BP,GO:0071542,dopaminergic neuron differentiation
VEGFA,GO:BP,GO:0071679,commissural neuron axon guidance
VEGFA,GO:BP,GO:0071679,commissural neuron axon guidance
VEGFA,GO:BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis
VEGFA,GO:BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis
VEGFA,GO:BP,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis
VEGFA,GO:BP,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis
VEGFA,GO:BP,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis
VEGFA,GO:BP,GO:0097475,motor neuron migration
VEGFA,GO:BP,GO:0097475,motor neuron migration
VEGFA,GO:BP,GO:0097533,cellular stress response to acid chemical
VEGFA,GO:BP,GO:0098609,cell-cell adhesion
VEGFA,GO:BP,GO:0120162,positive regulation of cold-induced thermogenesis
VEGFA,GO:BP,GO:0120162,positive regulation of cold-induced thermogenesis
VEGFA,GO:BP,GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway
VEGFA,GO:BP,GO:1901165,positive regulation of trophoblast cell migration
VEGFA,GO:BP,GO:1901492,positive regulation of lymphangiogenesis
VEGFA,GO:BP,GO:1901532,regulation of hematopoietic progenitor cell differentiation
VEGFA,GO:BP,GO:1902894,negative regulation of miRNA transcription
VEGFA,GO:BP,GO:1902966,positive regulation of protein localization to early endosome
VEGFA,GO:BP,GO:1903141,negative regulation of establishment of endothelial barrier
VEGFA,GO:BP,GO:1903392,negative regulation of adherens junction organization
VEGFA,GO:BP,GO:1903589,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
VEGFA,GO:BP,GO:1903589,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
VEGFA,GO:BP,GO:1903672,positive regulation of sprouting angiogenesis
VEGFA,GO:BP,GO:1903672,positive regulation of sprouting angiogenesis
VEGFA,GO:BP,GO:1905278,positive regulation of epithelial tube formation
VEGFA,GO:BP,GO:1905555,positive regulation of blood vessel branching
VEGFA,GO:BP,GO:1905604,negative regulation of blood-brain barrier permeability
VEGFA,GO:BP,GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin
VEGFA,GO:BP,GO:2000573,positive regulation of DNA biosynthetic process
VEGFA,GO:BP,GO:2000573,positive regulation of DNA biosynthetic process
VEGFA,GO:BP,GO:2001028,positive regulation of endothelial cell chemotaxis
VEGFA,GO:MF,GO:0001968,fibronectin binding
VEGFA,GO:MF,GO:0005125,cytokine activity
VEGFA,GO:MF,GO:0005125,cytokine activity
VEGFA,GO:MF,GO:0005161,platelet-derived growth factor receptor binding
VEGFA,GO:MF,GO:0005172,vascular endothelial growth factor receptor binding
VEGFA,GO:MF,GO:0005172,vascular endothelial growth factor receptor binding
VEGFA,GO:MF,GO:0005515,protein binding
VEGFA,GO:MF,GO:0008083,growth factor activity
VEGFA,GO:MF,GO:0008083,growth factor activity
VEGFA,GO:MF,GO:0008083,growth factor activity
VEGFA,GO:MF,GO:0008083,growth factor activity
VEGFA,GO:MF,GO:0008201,heparin binding
VEGFA,GO:MF,GO:0008201,heparin binding
VEGFA,GO:MF,GO:0008201,heparin binding
VEGFA,GO:MF,GO:0030297,transmembrane receptor protein tyrosine kinase activator activity
VEGFA,GO:MF,GO:0038191,neuropilin binding
VEGFA,GO:MF,GO:0042056,chemoattractant activity
VEGFA,GO:MF,GO:0042056,chemoattractant activity
VEGFA,GO:MF,GO:0042056,chemoattractant activity
VEGFA,GO:MF,GO:0042056,chemoattractant activity
VEGFA,GO:MF,GO:0042802,identical protein binding
VEGFA,GO:MF,GO:0042803,protein homodimerization activity
VEGFA,GO:MF,GO:0043183,vascular endothelial growth factor receptor 1 binding
VEGFA,GO:MF,GO:0043184,vascular endothelial growth factor receptor 2 binding
VEGFA,GO:MF,GO:0043184,vascular endothelial growth factor receptor 2 binding
VEGFA,GO:MF,GO:0048018,receptor ligand activity
VEGFA,GO:MF,GO:0048018,receptor ligand activity
VEGFA,GO:MF,GO:0050840,extracellular matrix binding
VEGFA,GO:CC,GO:0005576,extracellular region
VEGFA,GO:CC,GO:0005576,extracellular region
VEGFA,GO:CC,GO:0005615,extracellular space
VEGFA,GO:CC,GO:0005615,extracellular space
VEGFA,GO:CC,GO:0005615,extracellular space
VEGFA,GO:CC,GO:0005615,extracellular space
VEGFA,GO:CC,GO:0005634,nucleus
VEGFA,GO:CC,GO:0005737,cytoplasm
VEGFA,GO:CC,GO:0005737,cytoplasm
VEGFA,GO:CC,GO:0005783,endoplasmic reticulum
VEGFA,GO:CC,GO:0005794,Golgi apparatus
VEGFA,GO:CC,GO:0005912,adherens junction
VEGFA,GO:CC,GO:0009986,cell surface
VEGFA,GO:CC,GO:0016020,membrane
VEGFA,GO:CC,GO:0030141,secretory granule
VEGFA,GO:CC,GO:0031012,extracellular matrix
VEGFA,GO:CC,GO:0031093,platelet alpha granule lumen
VEGFA,GO:CC,GO:1990150,VEGF-A complex
VEGFA,KEGG,hsa04010,MAPK signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04014,Ras signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04015,Rap1 signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04020,Calcium signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04370,VEGF signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04510,Focal adhesion - Homo sapiens (human)
VEGFA,KEGG,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
VEGFA,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
VEGFA,KEGG,hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
VEGFA,KEGG,hsa05165,Human papillomavirus infection - Homo sapiens (human)
VEGFA,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
VEGFA,KEGG,hsa05200,Pathways in cancer - Homo sapiens (human)
VEGFA,KEGG,hsa05205,Proteoglycans in cancer - Homo sapiens (human)
VEGFA,KEGG,hsa05206,MicroRNAs in cancer - Homo sapiens (human)
VEGFA,KEGG,hsa05211,Renal cell carcinoma - Homo sapiens (human)
VEGFA,KEGG,hsa05212,Pancreatic cancer - Homo sapiens (human)
VEGFA,KEGG,hsa05219,Bladder cancer - Homo sapiens (human)
VEGFA,KEGG,hsa05323,Rheumatoid arthritis - Homo sapiens (human)
VEGFA,KEGG,hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
MAPK1,GO:BP,GO:0000165,MAPK cascade
MAPK1,GO:BP,GO:0000165,MAPK cascade
MAPK1,GO:BP,GO:0006357,regulation of transcription by RNA polymerase II
MAPK1,GO:BP,GO:0006468,protein phosphorylation
MAPK1,GO:BP,GO:0006915,apoptotic process
MAPK1,GO:BP,GO:0006915,apoptotic process
MAPK1,GO:BP,GO:0006935,chemotaxis
MAPK1,GO:BP,GO:0006974,DNA damage response
MAPK1,GO:BP,GO:0007165,signal transduction
MAPK1,GO:BP,GO:0007166,cell surface receptor signaling pathway
MAPK1,GO:BP,GO:0007173,epidermal growth factor receptor signaling pathway
MAPK1,GO:BP,GO:0007173,epidermal growth factor receptor signaling pathway
MAPK1,GO:BP,GO:0007268,chemical synaptic transmission
MAPK1,GO:BP,GO:0007507,heart development
MAPK1,GO:BP,GO:0007611,learning or memory
MAPK1,GO:BP,GO:0008286,insulin receptor signaling pathway
MAPK1,GO:BP,GO:0009887,animal organ morphogenesis
MAPK1,GO:BP,GO:0010759,positive regulation of macrophage chemotaxis
MAPK1,GO:BP,GO:0010759,positive regulation of macrophage chemotaxis
MAPK1,GO:BP,GO:0010800,positive regulation of peptidyl-threonine phosphorylation
MAPK1,GO:BP,GO:0014032,neural crest cell development
MAPK1,GO:BP,GO:0014044,Schwann cell development
MAPK1,GO:BP,GO:0018107,peptidyl-threonine phosphorylation
MAPK1,GO:BP,GO:0019858,cytosine metabolic process
MAPK1,GO:BP,GO:0030278,regulation of ossification
MAPK1,GO:BP,GO:0030641,regulation of cellular pH
MAPK1,GO:BP,GO:0030878,thyroid gland development
MAPK1,GO:BP,GO:0031647,regulation of protein stability
MAPK1,GO:BP,GO:0031663,lipopolysaccharide-mediated signaling pathway
MAPK1,GO:BP,GO:0032206,positive regulation of telomere maintenance
MAPK1,GO:BP,GO:0032206,positive regulation of telomere maintenance
MAPK1,GO:BP,GO:0032496,response to lipopolysaccharide
MAPK1,GO:BP,GO:0032872,regulation of stress-activated MAPK cascade
MAPK1,GO:BP,GO:0032872,regulation of stress-activated MAPK cascade
MAPK1,GO:BP,GO:0033598,mammary gland epithelial cell proliferation
MAPK1,GO:BP,GO:0034198,cellular response to amino acid starvation
MAPK1,GO:BP,GO:0034198,cellular response to amino acid starvation
MAPK1,GO:BP,GO:0035094,response to nicotine
MAPK1,GO:BP,GO:0035094,response to nicotine
MAPK1,GO:BP,GO:0035556,intracellular signal transduction
MAPK1,GO:BP,GO:0038127,ERBB signaling pathway
MAPK1,GO:BP,GO:0038133,ERBB2-ERBB3 signaling pathway
MAPK1,GO:BP,GO:0042473,outer ear morphogenesis
MAPK1,GO:BP,GO:0042552,myelination
MAPK1,GO:BP,GO:0043330,response to exogenous dsRNA
MAPK1,GO:BP,GO:0045542,positive regulation of cholesterol biosynthetic process
MAPK1,GO:BP,GO:0045542,positive regulation of cholesterol biosynthetic process
MAPK1,GO:BP,GO:0045596,negative regulation of cell differentiation
MAPK1,GO:BP,GO:0048009,insulin-like growth factor receptor signaling pathway
MAPK1,GO:BP,GO:0048538,thymus development
MAPK1,GO:BP,GO:0050852,T cell receptor signaling pathway
MAPK1,GO:BP,GO:0050853,B cell receptor signaling pathway
MAPK1,GO:BP,GO:0051403,stress-activated MAPK cascade
MAPK1,GO:BP,GO:0051403,stress-activated MAPK cascade
MAPK1,GO:BP,GO:0051493,regulation of cytoskeleton organization
MAPK1,GO:BP,GO:0051493,regulation of cytoskeleton organization
MAPK1,GO:BP,GO:0060020,Bergmann glial cell differentiation
MAPK1,GO:BP,GO:0060291,long-term synaptic potentiation
MAPK1,GO:BP,GO:0060324,face development
MAPK1,GO:BP,GO:0060425,lung morphogenesis
MAPK1,GO:BP,GO:0060440,trachea formation
MAPK1,GO:BP,GO:0060716,labyrinthine layer blood vessel development
MAPK1,GO:BP,GO:0061308,cardiac neural crest cell development involved in heart development
MAPK1,GO:BP,GO:0061514,interleukin-34-mediated signaling pathway
MAPK1,GO:BP,GO:0070098,chemokine-mediated signaling pathway
MAPK1,GO:BP,GO:0070371,ERK1 and ERK2 cascade
MAPK1,GO:BP,GO:0070371,ERK1 and ERK2 cascade
MAPK1,GO:BP,GO:0070371,ERK1 and ERK2 cascade
MAPK1,GO:BP,GO:0070849,response to epidermal growth factor
MAPK1,GO:BP,GO:0070849,response to epidermal growth factor
MAPK1,GO:BP,GO:0071356,cellular response to tumor necrosis factor
MAPK1,GO:BP,GO:0072584,caveolin-mediated endocytosis
MAPK1,GO:BP,GO:0072584,caveolin-mediated endocytosis
MAPK1,GO:BP,GO:0090170,regulation of Golgi inheritance
MAPK1,GO:BP,GO:0090170,regulation of Golgi inheritance
MAPK1,GO:BP,GO:0120041,positive regulation of macrophage proliferation
MAPK1,GO:BP,GO:0120041,positive regulation of macrophage proliferation
MAPK1,GO:BP,GO:0150078,positive regulation of neuroinflammatory response
MAPK1,GO:BP,GO:2000641,regulation of early endosome to late endosome transport
MAPK1,GO:BP,GO:2000641,regulation of early endosome to late endosome transport
MAPK1,GO:MF,GO:0000166,nucleotide binding
MAPK1,GO:MF,GO:0001784,phosphotyrosine residue binding
MAPK1,GO:MF,GO:0003677,DNA binding
MAPK1,GO:MF,GO:0004672,protein kinase activity
MAPK1,GO:MF,GO:0004674,protein serine/threonine kinase activity
MAPK1,GO:MF,GO:0004674,protein serine/threonine kinase activity
MAPK1,GO:MF,GO:0004674,protein serine/threonine kinase activity
MAPK1,GO:MF,GO:0004707,MAP kinase activity
MAPK1,GO:MF,GO:0004707,MAP kinase activity
MAPK1,GO:MF,GO:0004707,MAP kinase activity
MAPK1,GO:MF,GO:0005515,protein binding
MAPK1,GO:MF,GO:0005524,ATP binding
MAPK1,GO:MF,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity
MAPK1,GO:MF,GO:0008353,RNA polymerase II CTD heptapeptide repeat kinase activity
MAPK1,GO:MF,GO:0016301,kinase activity
MAPK1,GO:MF,GO:0016740,transferase activity
MAPK1,GO:MF,GO:0019902,phosphatase binding
MAPK1,GO:MF,GO:0019902,phosphatase binding
MAPK1,GO:MF,GO:0042802,identical protein binding
MAPK1,GO:MF,GO:0042802,identical protein binding
MAPK1,GO:MF,GO:0106310,protein serine kinase activity
MAPK1,GO:CC,GO:0005576,extracellular region
MAPK1,GO:CC,GO:0005634,nucleus
MAPK1,GO:CC,GO:0005634,nucleus
MAPK1,GO:CC,GO:0005634,nucleus
MAPK1,GO:CC,GO:0005634,nucleus
MAPK1,GO:CC,GO:0005634,nucleus
MAPK1,GO:CC,GO:0005654,nucleoplasm
MAPK1,GO:CC,GO:0005654,nucleoplasm
MAPK1,GO:CC,GO:0005737,cytoplasm
MAPK1,GO:CC,GO:0005737,cytoplasm
MAPK1,GO:CC,GO:0005737,cytoplasm
MAPK1,GO:CC,GO:0005737,cytoplasm
MAPK1,GO:CC,GO:0005737,cytoplasm
MAPK1,GO:CC,GO:0005739,mitochondrion
MAPK1,GO:CC,GO:0005739,mitochondrion
MAPK1,GO:CC,GO:0005769,early endosome
MAPK1,GO:CC,GO:0005769,early endosome
MAPK1,GO:CC,GO:0005770,late endosome
MAPK1,GO:CC,GO:0005770,late endosome
MAPK1,GO:CC,GO:0005788,endoplasmic reticulum lumen
MAPK1,GO:CC,GO:0005794,Golgi apparatus
MAPK1,GO:CC,GO:0005794,Golgi apparatus
MAPK1,GO:CC,GO:0005813,centrosome
MAPK1,GO:CC,GO:0005819,spindle
MAPK1,GO:CC,GO:0005829,cytosol
MAPK1,GO:CC,GO:0005829,cytosol
MAPK1,GO:CC,GO:0005856,cytoskeleton
MAPK1,GO:CC,GO:0005856,cytoskeleton
MAPK1,GO:CC,GO:0005886,plasma membrane
MAPK1,GO:CC,GO:0005901,caveola
MAPK1,GO:CC,GO:0005901,caveola
MAPK1,GO:CC,GO:0005901,caveola
MAPK1,GO:CC,GO:0005925,focal adhesion
MAPK1,GO:CC,GO:0005925,focal adhesion
MAPK1,GO:CC,GO:0005929,cilium
MAPK1,GO:CC,GO:0015630,microtubule cytoskeleton
MAPK1,GO:CC,GO:0016020,membrane
MAPK1,GO:CC,GO:0031143,pseudopodium
MAPK1,GO:CC,GO:0035578,azurophil granule lumen
MAPK1,GO:CC,GO:0036064,ciliary basal body
MAPK1,GO:CC,GO:0045202,synapse
MAPK1,GO:CC,GO:0070161,anchoring junction
MAPK1,GO:CC,GO:0072686,mitotic spindle
MAPK1,GO:CC,GO:1904813,ficolin-1-rich granule lumen
MAPK1,KEGG,hsa04010,MAPK signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04012,ErbB signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04014,Ras signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04015,Rap1 signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04024,cAMP signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04062,Chemokine signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04066,HIF-1 signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04068,FoxO signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04114,Oocyte meiosis - Homo sapiens (human)
MAPK1,KEGG,hsa04140,Autophagy - animal - Homo sapiens (human)
MAPK1,KEGG,hsa04150,mTOR signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04210,Apoptosis - Homo sapiens (human)
MAPK1,KEGG,hsa04218,Cellular senescence - Homo sapiens (human)
MAPK1,KEGG,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
MAPK1,KEGG,hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
MAPK1,KEGG,hsa04350,TGF-beta signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04360,Axon guidance - Homo sapiens (human)
MAPK1,KEGG,hsa04370,VEGF signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04371,Apelin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04380,Osteoclast differentiation - Homo sapiens (human)
MAPK1,KEGG,hsa04510,Focal adhesion - Homo sapiens (human)
MAPK1,KEGG,hsa04520,Adherens junction - Homo sapiens (human)
MAPK1,KEGG,hsa04540,Gap junction - Homo sapiens (human)
MAPK1,KEGG,hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
MAPK1,KEGG,hsa04611,Platelet activation - Homo sapiens (human)
MAPK1,KEGG,hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
MAPK1,KEGG,hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
MAPK1,KEGG,hsa04657,IL-17 signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04658,Th1 and Th2 cell differentiation - Homo sapiens (human)
MAPK1,KEGG,hsa04659,Th17 cell differentiation - Homo sapiens (human)
MAPK1,KEGG,hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04666,Fc gamma R-mediated phagocytosis - Homo sapiens (human)
MAPK1,KEGG,hsa04668,TNF signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04713,Circadian entrainment - Homo sapiens (human)
MAPK1,KEGG,hsa04720,Long-term potentiation - Homo sapiens (human)
MAPK1,KEGG,hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04723,Retrograde endocannabinoid signaling - Homo sapiens (human)
MAPK1,KEGG,hsa04724,Glutamatergic synapse - Homo sapiens (human)
MAPK1,KEGG,hsa04725,Cholinergic synapse - Homo sapiens (human)
MAPK1,KEGG,hsa04726,Serotonergic synapse - Homo sapiens (human)
MAPK1,KEGG,hsa04730,Long-term depression - Homo sapiens (human)
MAPK1,KEGG,hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
MAPK1,KEGG,hsa04910,Insulin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04912,GnRH signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04914,Progesterone-mediated oocyte maturation - Homo sapiens (human)
MAPK1,KEGG,hsa04915,Estrogen signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04916,Melanogenesis - Homo sapiens (human)
MAPK1,KEGG,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04926,Relaxin signaling pathway - Homo sapiens (human)
MAPK1,KEGG,hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
MAPK1,KEGG,hsa04929,GnRH secretion - Homo sapiens (human)
MAPK1,KEGG,hsa04930,Type II diabetes mellitus - Homo sapiens (human)
MAPK1,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
MAPK1,KEGG,hsa04934,Cushing syndrome - Homo sapiens (human)
MAPK1,KEGG,hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
MAPK1,KEGG,hsa04960,Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
MAPK1,KEGG,hsa05010,Alzheimer disease - Homo sapiens (human)
MAPK1,KEGG,hsa05020,Prion disease - Homo sapiens (human)
MAPK1,KEGG,hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
MAPK1,KEGG,hsa05034,Alcoholism - Homo sapiens (human)
MAPK1,KEGG,hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
MAPK1,KEGG,hsa05131,Shigellosis - Homo sapiens (human)
MAPK1,KEGG,hsa05132,Salmonella infection - Homo sapiens (human)
MAPK1,KEGG,hsa05133,Pertussis - Homo sapiens (human)
MAPK1,KEGG,hsa05135,Yersinia infection - Homo sapiens (human)
MAPK1,KEGG,hsa05140,Leishmaniasis - Homo sapiens (human)
MAPK1,KEGG,hsa05142,Chagas disease - Homo sapiens (human)
MAPK1,KEGG,hsa05145,Toxoplasmosis - Homo sapiens (human)
MAPK1,KEGG,hsa05152,Tuberculosis - Homo sapiens (human)
